"dt_utc","ticker","source","title","url","time","diff"
"2025-12-04T11:25:00+00:00","NVDA","(Barrons.com)","CoreWeave Stock Got Caught in the Neocloud Crash. It Could Be Time to Buy.","https://finance.yahoo.com/m/d3104459-9e4b-3706-89f5-2b7f5e4810ee/coreweave-stock-got-caught-in.html","1764932880126","1"
"2025-12-04T21:50:00+00:00","NVDA","(DigiTimes)","Taiwan's President Lai draws on past semiconductor curbs as the US debates Nvidia sales to China","https://www.digitimes.com/news/a20251204VL205/taiwan-expansion-new-york-times-semiconductors-manufacturing.html","1764932880126","1"
"2025-12-04T11:43:00+00:00","NVDA","(Insider Monkey)","NVIDIA Corporation (NVDA): A Bull Case Theory","/news/245822/nvidia-corporation-nvda-a-bull-case-theory","1764932880126","1"
"2025-12-04T13:27:00+00:00","NVDA","(Reuters)","AMD chief says company ready to pay 15% tax on AI chip shipments to China","https://finance.yahoo.com/news/amd-chief-says-company-ready-182759905.html","1764932880126","1"
"2025-12-04T08:53:00+00:00","NVDA","(Zacks)","Micron Technology Soars 178% YTD: Should You Still Buy the Stock?","/news/245573/micron-technology-soars-178-ytd-should-you-still-buy-the-stock","1764932880126","1"
"2025-12-04T08:00:00+00:00","NVDA","(Yahoo Finance Video)","Nvidia CEO breaks down the 'layers' of AI & how they work together","https://finance.yahoo.com/video/nvidia-ceo-breaks-down-layers-130042190.html","1764932880126","1"
"2025-12-04T15:37:00+00:00","NVDA","(Barrons.com)","Worry Less About a K Economy and More About Market Cannibals","https://www.barrons.com/articles/economy-stock-market-ai-tech-36babcf3?mod=bar_FV","1764932880126","1"
"2025-12-04T21:27:00+00:00","NVDA","(DigiTimes)","Commentary: Why Onsemi, STMicro, and Nvidia are all converging on Innoscience's GaN factory floor","https://www.digitimes.com/news/a20251204PD206/onsemi-gan-innoscience-nvidia-production.html","1764932880126","1"
"2025-12-04T16:48:00+00:00","NVDA","(Barrons.com)","Micron Dumps Its Crucial Business. Thats Not Why the Stock Is Down.","https://finance.yahoo.com/m/6ab10869-330c-3c92-8cae-00796be2e5e8/micron-dumps-its-%E2%80%98crucial%E2%80%99.html","1764932880126","1"
"2025-12-04T08:01:00+00:00","NVDA","(Barrons.com)","The 'Neocloud' Crash Might Be a Buying Opportunity. How CoreWeave Stacks Up.","https://www.barrons.com/articles/coreweave-stock-price-neocloud-crash-buy-nebius-iren-eda75536?mod=bar_FV","1764932880126","1"
"2025-12-04T04:36:00+00:00","NVDA","(Zacks)","Newmont and e.l.f. Beauty have been highlighted as Zacks Bull and Bear of the Day","/news/245115/newmont-and-elf-beauty-have-been-highlighted-as-zacks-bull-and-bear-of-the-day","1764932880126","1"
"2025-12-04T10:47:00+00:00","NVDA","(Barrons.com)","UiPath Stock Soars. It's Looking More Like an AI Winner.","https://www.barrons.com/articles/uipath-earnings-stock-price-ai-d0a9b226?mod=bar_FV","1764932880126","1"
"2025-12-04T01:34:00+00:00","NVDA","(GuruFocus.com)","Today's Market: Dow Rises, Nasdaq Climb Despite Microsoft Sparks Fresh AI Selloff","https://finance.yahoo.com/news/todays-market-dow-rises-nasdaq-181638012.html","1764932880126","1"
"2025-12-04T09:21:00+00:00","NVDA","(Yahoo Finance Video)","Nvidia's Jensen Huang discussed chip controls with Trump: Takeaways","https://finance.yahoo.com/video/nvidias-jensen-huang-discussed-chip-142109226.html","1764932880126","1"
"2025-12-04T19:40:00+00:00","NVDA","(Associated Press Finance)","Nvidia CEO Jensen Huang visits Republicans as debate over intensifying AI race rages","https://finance.yahoo.com/news/nvidia-ceo-jensen-huang-visits-004043302.html","1764932880126","1"
"2025-12-04T16:49:00+00:00","NVDA","(Barrons.com)","Nvidia CEO Jensen Huang Just Won the AI Chip Restriction Battle","https://finance.yahoo.com/m/579ffc0e-40bd-3798-95b1-7daa87a0b13c/nvidia-ceo-jensen-huang-just.html","1764932880126","1"
"2025-12-04T13:37:00+00:00","NVDA","(Investor's Business Daily)","Stock Market Today: Nasdaq Up A Bit; Dollar General Breaks Out, Robinhood Retakes Key Level (Live Coverage)","https://finance.yahoo.com/m/e062ec1a-0486-3108-982a-87669cb930bf/stock-market-today%3A-nasdaq-up.html","1764932880126","1"
"2025-12-04T12:32:00+00:00","NVDA","(Investor's Business Daily)","Stock Market Today: Small Caps Up, Nasdaq Erases Mild Losses; Robinhood Retakes Key Chart Level (Live Coverage)","https://finance.yahoo.com/m/e062ec1a-0486-3108-982a-87669cb930bf/stock-market-today%3A-small.html","1764932880126","1"
"2025-12-04T11:55:00+00:00","NVDA","(Motley Fool)","Better Artificial Intelligence (AI) Stock for 2026: Nvidia vs. AMD","/news/245839/better-artificial-intelligence-ai-stock-for-2026-nvidia-vs-amd","1764932880126","1"
"2025-12-04T13:23:00+00:00","NVDA","(Investing.com)","Exclusive: BQP CEO says NVIDIA partnership pulls quantum progress forward","https://finance.yahoo.com/news/exclusive-bqp-ceo-says-nvidia-182342301.html","1764932880126","1"
"2025-12-04T08:42:00+00:00","NVDA","(GuruFocus.com)","Nvidia Gets a Win in Washington","https://finance.yahoo.com/news/nvidia-gets-win-washington-134219160.html","1764932880126","1"
"2025-12-04T11:16:00+00:00","NVDA","(Barrons.com)","Nvidia Stock Rises. CEO Jensen Huang Just Won the AI Chip Restriction Battle.","https://www.barrons.com/articles/nvidia-stock-price-jensen-huang-china-ai-chip-restrictions-85b95052?mod=bar_FV","1764932880126","1"
"2025-12-04T10:05:00+00:00","NVDA","(Motley Fool)","Here's How Picking AI Stocks Is Going to Change in 2026","/news/245612/heres-how-picking-ai-stocks-is-going-to-change-in-2026","1764932880126","1"
"2025-12-04T16:50:00+00:00","NVDA","(Yahoo Finance Video)","How Nvidia is outperforming AI competition with a lower valuation","https://finance.yahoo.com/video/nvidia-outperforming-ai-competition-lower-215000994.html","1764932880126","1"
"2025-12-04T11:36:00+00:00","NVDA","(GuruFocus.com)","Palantir Stock Rises -- Teams Up with Nvidia to Accelerate AI Infrastructure","https://finance.yahoo.com/news/palantir-stock-rises-teams-nvidia-163607069.html","1764932880126","1"
"2025-12-04T12:30:00+00:00","NVDA","(Yahoo Finance Video)","Google is playing 'both sides' of AI race: Top Mag 7 picks","https://finance.yahoo.com/video/google-playing-both-sides-ai-173000475.html","1764932880126","1"
"2025-12-04T15:34:00+00:00","NVDA","(Motley Fool)","Prediction: In 5 Years, Many Artificial Intelligence (AI) Investors Will Regret Not Doing This","/news/246190/prediction-in-5-years-many-artificial-intelligence-ai-investors-will-regret-not-doing-this","1764932880126","1"
"2025-12-04T04:57:00+00:00","NVDA","(Zacks)","Zacks Investment Ideas feature highlights: Marvell Technology, Nvidia, Broadcom, Coherent and Lumentum","/news/245180/zacks-investment-ideas-feature-highlights-marvell-technology-nvidia-broadcom-coherent-and-lumentum","1764932880126","1"
"2025-12-04T09:50:00+00:00","NVDA","(Motley Fool)","3 Growth Beasts That Have Beaten the Market in 8 of the Past 10 Years","/news/245569/3-growth-beasts-that-have-beaten-the-market-in-8-of-the-past-10-years","1764932880126","1"
"2025-12-04T14:49:00+00:00","NVDA","(Financial Times)","US senators seek to block Nvidia sales of advanced chips to China","https://finance.yahoo.com/news/us-senators-seek-block-nvidia-194955313.html","1764932880126","1"
"2025-12-04T04:31:00+00:00","NVDA","(Reuters)","Palantir teams with Nvidia, CenterPoint Energy for software to speed up AI data center construction","https://finance.yahoo.com/news/palantir-teams-nvidia-centerpoint-energy-093136940.html","1764932880126","1"
"2025-12-04T20:09:00+00:00","NVDA","(Reuters)","Moore Threads, 'China's Nvidia', soars over 400% in Shanghai debut","https://finance.yahoo.com/news/chinas-nvidia-moore-threads-set-010906959.html","1764932880126","1"
"2025-12-05T11:08:00+00:00","NVDA","(Mining Technology)","US Government plans to acquire more equity stakes in critical mineral companies","https://finance.yahoo.com/m/f4d28e22-be57-3905-9854-bcf1afaab5a1/us-government-plans-to.html","1764932880126","1"
"2025-12-04T08:48:00+00:00","NVDA","(Bloomberg)","Crypto Reels From a $200 Billion Crash as Casino Crowd Moves On","https://finance.yahoo.com/news/crypto-reels-200-billion-crash-134844787.html","1764932880126","1"
"2025-12-04T23:37:00+00:00","NVDA","(StockStory)","1 Volatile Stock Worth Your Attention and 2 We Avoid","/news/245138/1-volatile-stock-worth-your-attention-and-2-we-avoid","1764932880126","1"
"2025-12-04T10:35:00+00:00","NVDA","(MarketWatch)","AI plays swept up in rotation within megacap tech stocks","https://www.marketwatch.com/livecoverage/stock-market-today-dow-s-p-500-and-nasdaq-set-to-pause-after-seven-gains-in-eight-sessions/card/ai-plays-swept-up-in-rotation-within-megacap-tech-stocks-XkvM4uq9XIKbg6JWxvYk?mod=mw_FV","1764932880126","1"
"2025-12-04T10:43:00+00:00","NVDA","(GuruFocus.com)","Nvidia Stock Rises -- U.S. Lawmakers Exclude GAIN AI Export Limits","https://finance.yahoo.com/news/nvidia-stock-focus-u-lawmakers-131157293.html","1764932880126","1"
"2025-12-04T10:09:00+00:00","NVDA","(Bloomberg)","Nvidia Can't Degrade Chips That Go to China, Huang Says","https://finance.yahoo.com/video/nvidia-cant-degrade-chips-china-150907995.html","1764932880126","1"
"2025-12-04T07:47:00+00:00","NVDA","(Zacks)","Top Big Data Stocks Set to Accelerate the AI-Powered Future","/news/245460/top-big-data-stocks-set-to-accelerate-the-ai-powered-future","1764932880126","1"
"2025-12-05T11:08:00+00:00","NVDA","(Motley Fool)","Billionaire Philippe Laffont Sells Nvidia Stock and Buys a BlackRock ETF That Could Soar 20,300%","/news/246483/billionaire-philippe-laffont-sells-nvidia-stock-and-buys-a-blackrock-etf-that-could-soar-20300","1764932880126","1"
"2025-12-04T16:02:00+00:00","NVDA","(Investor's Business Daily)","Nvidia, Palantir Snubbed, But Top Funds Get Googly-Eyed Over This Breakout AI Stock","https://finance.yahoo.com/m/59b980bf-b25c-319c-be89-9b4ef55882cb/nvidia%2C-palantir-snubbed%2C-but.html","1764932880126","1"
"2025-12-04T11:49:00+00:00","NVDA","(Barrons.com)","Why Friday Is Make or Break for the Stock Market","https://www.barrons.com/articles/friday-pce-inflation-stock-market-ab9b290c?mod=bar_FV","1764932880126","1"
"2025-12-04T09:10:00+00:00","NVDA","(Yahoo Finance Video)","Nvidia CEO on AI chips, rate cut outlook, Dollar General: 3 Things","https://finance.yahoo.com/video/nvidia-ceo-ai-chips-rate-141027349.html","1764932880126","1"
"2025-12-04T06:37:00+00:00","NVDA","(Motley Fool)","4 Trillion Reasons to Buy Nvidia Stock Right Now","/news/245261/4-trillion-reasons-to-buy-nvidia-stock-right-now","1764932880126","1"
"2025-12-04T12:01:00+00:00","NVDA","(Benzinga)","Nancy Pelosi's 'True Legacy': Turning $785K Into $130M Through Smart Stock Picks Over 37 Years In Congress","https://finance.yahoo.com/news/nancy-pelosis-true-legacy-turning-170113291.html","1764932880126","1"
"2025-12-04T00:05:00+00:00","NVDA","(Insider Monkey)","Jim Cramer Says ""Once again, I Say Own NVIDIA, Don't Trade It""","/news/245048/jim-cramer-says-once-again-i-say-own-nvidia-dont-trade-it","1764932880126","1"
"2025-12-04T06:40:00+00:00","NVDA","(GuruFocus.com)","Nvidia Servers Deliver Tenfold Performance Boost for Emerging AI Models","https://finance.yahoo.com/news/nvidia-servers-deliver-tenfold-performance-114010363.html","1764932880126","1"
"2025-12-04T10:06:00+00:00","NVDA","(Bloomberg)","Alphabets AI Chips Are a Potential $900 Billion Secret Sauce","https://finance.yahoo.com/news/alphabet-ai-chips-potential-900-104818985.html","1764932880126","1"
"2025-12-04T16:32:00+00:00","NVDA","(Zacks)","AI Bubble? Non-Tech Stocks Worth a Look","/news/246332/ai-bubble-non-tech-stocks-worth-a-look","1764932880126","1"
"2025-12-04T22:10:00+00:00","NVDA","(Insider Monkey)","NVIDIA Corporation (NVDA) Price Target Raised as Analysts Reaffirm Buy Amid AI Market Growth","/news/246458/nvidia-corporation-nvda-price-target-raised-as-analysts-reaffirm-buy-amid-ai-market-growth","1764932880126","1"
"2025-12-04T00:04:00+00:00","NVDA","(Insider Monkey)","Jim Cramer Highlights NVIDIA's Deal With Synopsys","/news/245063/jim-cramer-highlights-nvidias-deal-with-synopsys","1764932880126","1"
"2025-12-04T10:19:00+00:00","NVDA","(Yahoo Finance Video)","Why Nvidia CEO went on Joe Rogan's podcast & the White House","https://finance.yahoo.com/video/why-nvidia-ceo-went-joe-151928884.html","1764932880126","1"
"2025-12-04T05:05:00+00:00","NVDA","(Motley Fool)","Is Alphabet Really a Threat to Nvidia's AI Chip Dominance?","/news/245105/is-alphabet-really-a-threat-to-nvidias-ai-chip-dominance","1764932880126","1"
"2025-12-04T14:03:00+00:00","NVDA","(Quartz)","5 tech giants face a 'quid-pro-quo' grilling about Trump's ballroom","https://qz.com/trump-ballroom-nvidia-meta-apple-microsoft-amazon","1764932880126","1"
"2025-12-04T13:20:00+00:00","NVDA","(Yahoo Finance Video)","UiPath stock skyrockets: What to know about AI player's big quarter","https://finance.yahoo.com/video/uipath-stock-skyrockets-know-ai-182031515.html","1764932880126","1"
"2025-12-04T10:31:00+00:00","NVDA","(Investor's Business Daily)","Stock Market Today: Dow Slips On Surprise Jobless Data; Snowflake Falls, But AppLovin Breaks Out (Live Coverage)","https://finance.yahoo.com/m/e062ec1a-0486-3108-982a-87669cb930bf/stock-market-today%3A-dow-slips.html","1764932880126","1"
"2025-12-04T08:03:00+00:00","NVDA","(Investor's Business Daily)","Nvidia, Palantir Snubbed, But Top Funds Get Googly-Eyed Over This AI Stock","https://www.investors.com/research/ibd-stock-analysis/nvidia-palantir-snubbed-but-top-funds-get-googly-eyed-over-this-ai-stock?mod=IBD_FV","1764932880126","1"
"2025-12-05T11:08:00+00:00","NVDA","(Bloomberg)","Chinas Baidu Is Said to Weigh Hong Kong IPO for AI Chip Unit Kunlunxin","https://finance.yahoo.com/news/china-baidu-said-weigh-hong-065917479.html","1764932880126","1"
"2025-12-04T09:28:00+00:00","NVDA","(Barrons.com)","Micron Stock Drops After Company Dumps Crucial Business","https://finance.yahoo.com/m/6ab10869-330c-3c92-8cae-00796be2e5e8/micron-stock-drops-after.html","1764932880126","1"
"2025-12-04T18:48:00+00:00","NVDA","(Yahoo Finance)","Stock market today: Dow, S&P 500, Nasdaq futures trade flat as Fed-favored inflation data looms","https://finance.yahoo.com/news/live/stock-market-today-dow-sp-500-nasdaq-futures-trade-flat-as-fed-favored-inflation-data-looms-234850531.html","1764932880126","1"
"2025-12-05T11:08:00+00:00","NVDA","(South China Morning Post)","Moore Threads shares jump fivefold in Shanghai trading debut in rush for 'China's Nvidia'","https://finance.yahoo.com/news/moore-threads-shares-jump-fivefold-093000601.html","1764932880126","1"
"2025-12-04T21:22:00+00:00","NVDA","(DigiTimes)","Tech Forum 2026: IC design vertical integration shapes AI power struggle among Nvidia, Arm, and Qualcomm","https://www.digitimes.com/news/a20251204PD208/2026-digitimes-nvidia-qualcomm-arm.html","1764932880126","1"
"2025-12-04T06:40:00+00:00","NVDA","(GuruFocus.com)","Intel Keeps Networking Unit After Strategic Review","https://finance.yahoo.com/news/intel-keeps-networking-unit-strategic-114024875.html","1764932880126","1"
"2025-12-05T11:08:00+00:00","NVDA","(Barrons.com)","Nvidia Stock Rises. What Foxconn, HPE Sales Say About AI Chip Demand.","https://www.barrons.com/articles/nvidia-stock-price-foxconn-hpe-ai-servers-40ed27d1?mod=bar_FV","1764932880126","1"
"2025-12-05T11:08:00+00:00","NVDA","(Reuters)","SoftBank's Arm plans to set up chip training facility in South Korea","https://finance.yahoo.com/news/softbanks-arm-plans-set-chip-072222723.html","1764932880126","1"
"2025-12-04T15:35:00+00:00","NVDA","(Motley Fool)","Anthropic Just Deepened Its Partnership With Nvidia. Could This Push Nvidia Toward Its Next Trillion-Dollar Milestone?","/news/246189/anthropic-just-deepened-its-partnership-with-nvidia-could-this-push-nvidia-toward-its-next-trillion-dollar-milestone","1764932880126","1"
"2025-12-04T12:04:00+00:00","NVDA","(GuruFocus.com)","China's $98 Billion AI Chip Boom: Cambricon's 500,000 Gamble to Replace Nvidia","https://finance.yahoo.com/news/chinas-98-billion-ai-chip-170430200.html","1764932880126","1"
"2025-12-04T09:46:00+00:00","NVDA","(Investor's Business Daily)","Stock Market Today: Dow Wobbles On Surprise Jobless Claims; Snowflake Plunges On Earnings (Live Coverage)","https://finance.yahoo.com/m/e062ec1a-0486-3108-982a-87669cb930bf/stock-market-today%3A-dow.html","1764932880126","1"
"2025-12-04T08:35:00+00:00","NVDA","(Insider Monkey)","Here are NVIDIA Corporation's (NVDA) Growth Drivers","/news/245445/here-are-nvidia-corporations-nvda-growth-drivers","1764932880126","1"
"2025-12-04T10:18:00+00:00","NVDA","(24/7 Wall St.)","Alphabet or Nvidia: Heres Who I Think Will Win the AI Chip War","https://finance.yahoo.com/m/b1d5b2fa-111b-3647-9a2b-f2f3abe47088/alphabet-or-nvidia%3A-here%E2%80%99s.html","1764932880126","1"
"2025-12-04T23:53:00+00:00","NVDA","(The Wall Street Journal)","Chinese AI Chip Maker Moore Threads Makes Strong Debut After $1 Billion IPO","https://finance.yahoo.com/m/9cc372cf-c4a7-3467-a612-327036e53ce8/chinese-ai-chip-maker-moore.html","1764932880126","1"
"2025-12-04T09:38:00+00:00","NVDA","(24/7 Wall St.)","Intel Stock Surged 10% on Apple Chip Manufacturing HopesTime to Buy?","https://finance.yahoo.com/m/93d1b2f6-5223-34cb-b7bd-97ebd4cdb14b/intel-stock-surged-10%25-on.html","1764932880126","1"
"2025-12-04T09:22:00+00:00","NVDA","(Investor's Business Daily)","Stock Market Today: Dow Rises On Surprise Jobless Claims; Snowflake Plunges On Earnings (Live Coverage)","https://finance.yahoo.com/m/e062ec1a-0486-3108-982a-87669cb930bf/stock-market-today%3A-dow-rises.html","1764932880126","1"
"2025-12-04T08:18:00+00:00","NVDA","(Yahoo Finance Video)","Meta faces EU probe, Palantir's software deal & Salesforce results","https://finance.yahoo.com/video/meta-faces-eu-probe-palantirs-131828479.html","1764932880126","1"
"2025-12-04T23:03:00+00:00","NVDA","(DigiTimes)","Samsung to command the AI inference market with GDDR7","https://www.digitimes.com/news/a20251205PD215/samsung-2025-ai-inference-market-nvidia.html","1764932880126","1"
"2025-12-04T23:59:00+00:00","NVDA","(Bloomberg)","China Chipmaker Moore Threads Soars 502% After $1.1 Billion IPO","https://finance.yahoo.com/news/ai-chipmaker-moore-threads-begins-233000247.html","1764932880126","1"
"2025-12-04T12:07:00+00:00","NVDA","(Motley Fool)","Top Stocks to Double Up on Right Now","/news/245870/top-stocks-to-double-up-on-right-now","1764932880126","1"
"2025-12-04T15:58:00+00:00","NVDA","(Yahoo Finance Video)","Why AI infrastructure is 'unprecedented' compared to cloud buildout","https://finance.yahoo.com/video/why-ai-infrastructure-unprecedented-compared-205846933.html","1764932880126","1"
"2025-12-04T14:21:00+00:00","NVDA","(Motley Fool)","Billionaire Philippe Laffont Is Selling CoreWeave and Buying This Unstoppable Artificial Intelligence (AI) Stock Instead","/news/246169/billionaire-philippe-laffont-is-selling-coreweave-and-buying-this-unstoppable-artificial-intelligence-ai-stock-instead","1764932880126","1"
"2025-12-04T11:48:00+00:00","NVDA","(Yahoo Finance)","Nvidias chips face new competition from Google, but its not about to lose its edge","https://finance.yahoo.com/news/nvidias-chips-face-new-competition-from-google-but-its-not-about-to-lose-its-edge-164809977.html","1764932880126","1"
"2025-12-04T22:24:00+00:00","NVDA","(DigiTimes)","Jensen Huang warns US chip restrictions hand China AI advantage as Belt and Road expands","https://www.digitimes.com/news/a20251205PD206/jensen-huang-chips-nvidia-huawei-donald-trump.html","1764932880126","1"
"2025-12-04T20:37:00+00:00","NVDA","(TheStreet)","Bank of America resets Amazon stock forecast after key meeting","https://finance.yahoo.com/m/9c7028fd-8f3b-33bd-af83-57bd71a4f5b4/bank-of-america-resets-amazon.html","1764932880126","1"
"2025-12-04T00:37:00+00:00","NVDA","(Reuters Videos)","Trump praises Nvidia's Huang after talks on chip export controls","https://finance.yahoo.com/video/trump-praises-nvidias-huang-talks-053737952.html","1764932880126","1"
"2025-12-04T08:24:00+00:00","NVDA","(Barrons.com)","Nvidia Stock Rises. CEO Jensen Huang Just Won This AI Chip Battle.","https://www.barrons.com/articles/nvidia-stock-price-jensen-huang-ai-chips-85b95052?mod=bar_FV","1764932880126","1"
"2025-12-04T09:57:00+00:00","NVDA","(Yahoo Finance Video)","Nvidia: How Jensen Huang is getting more people talking about chips","https://finance.yahoo.com/video/nvidia-jensen-huang-getting-more-145752689.html","1764932880126","1"
"2025-12-04T16:56:00+00:00","NVDA","(Barrons.com)","Intels Turnaround Earns Our 1st Chart of the Week Spotlight","https://finance.yahoo.com/m/8079e25c-7057-37c3-97d8-083226d15d46/intel%E2%80%99s-turnaround-earns-our.html","1764932880126","1"
"2025-12-04T08:18:00+00:00","NVDA","(Barrons.com)","The 12 Best Stocks of 2025-and 3 That Could Be Set for a Fall","https://www.barrons.com/articles/sp-500-stocks-2025-palantir-nvidia-49327e53?mod=bar_FV","1764932880126","1"
"2025-12-04T14:27:00+00:00","NVDA","(GuruFocus.com)","Nvidia Faces Challenge of Deploying Rapidly Growing Cash Pile","https://finance.yahoo.com/news/nvidia-faces-challenge-deploying-rapidly-192728945.html","1764932880126","1"
"2025-12-04T19:06:00+00:00","NVDA","(Motley Fool)","Nvidia vs Taiwan Semiconductor Manufacturing: Which Artificial Intelligence (AI) Stock Is a Better Buy Right Now?","/news/246374/nvidia-vs-taiwan-semiconductor-manufacturing-which-artificial-intelligence-ai-stock-is-a-better-buy-right-now","1764932880126","1"
"2025-12-04T06:54:00+00:00","NVDA","(99bitcoins)","Everything You Missed From Nvidia CEO Jensen Huangs Joe Rogan Experience: NVDA Price Prediction For December","https://finance.yahoo.com/m/b3673072-9d30-3d85-9cf4-d9b0c921cebb/everything-you-missed-from.html","1764932880126","1"
"2025-12-05T11:15:04+00:00","NVDA","(Bloomberg)","Century-Old Dow Theory Flashes Bullish Sign for US Equity Rally","https://finance.yahoo.com/news/century-old-dow-theory-flashes-103000450.html","1764933304926","1"
"2025-12-05T11:25:13+00:00","NVDA","(Motley Fool)","Massive Update: What SoundHound Could Look Like in 5 Years","/news/246544/massive-update-what-soundhound-could-look-like-in-5-years","1764933913476","1"
"2025-12-05T11:30:17+00:00","NVDA","(GuruFocus.com)","TSLA: Elon Musk Promises Tesla Will Challenge Nvidia and AMD in AI Chips","https://finance.yahoo.com/news/tsla-elon-musk-promises-tesla-112311753.html","1764934217026","1"
"2025-12-05T11:41:27+00:00","NVDA","(GuruFocus.com)","Alphabet's AI Chips Could Be a $900 Billion Goldmine -- Should You Buy GOOGL Stock Now?","https://finance.yahoo.com/news/alphabets-ai-chips-could-900-112541060.html","1764934887226","1"
"2025-12-05T11:46:32+00:00","NVDA","(The Wall Street Journal)","Should Walmart Really Be Trading Like a Tech Company?","https://finance.yahoo.com/m/2ddaa1bb-3996-3682-9d9f-6e8dd597f5f4/should-walmart-really-be.html","1764935192576","1"
"2025-12-05T12:01:45+00:00","NVDA","(GuruFocus.com)","Trump Meets Nvidia's CEO -- Is a New AI Trade War Flashpoint Brewing?","https://finance.yahoo.com/news/trump-meets-nvidias-ceo-ai-113528805.html","1764936105176","1"
"2025-12-05T12:09:52+00:00","NVDA","(Motley Fool)","Down 50%, This Growth Stock Could Be Set for a Recovery in 2026","/news/246643/down-50-this-growth-stock-could-be-set-for-a-recovery-in-2026","1764936592826","1"
"2025-12-05T12:13:56+00:00","NVDA","(Investor's Business Daily)","How A Top Mutual Fund Manager Can 'Cast A Wider Net'","https://finance.yahoo.com/m/34e8decc-3e42-3753-ba58-950b2a417a7c/how-a-top-mutual-fund-manager.html","1764936836726","1"
"2025-12-05T12:56:32+00:00","NVDA","(Euronews)","Chinas bet on home-grown chips pays off with Moore Threads blockbuster debut","https://finance.yahoo.com/m/e51f2549-fe8e-3abf-9656-d2cd98b23886/china%E2%80%99s-bet-on-home-grown.html","1764939392326","1"
"2025-12-05T13:07:42+00:00","NVDA","(Yahoo Finance Video)","Nvidia one of the most 'consequential companies' in history, CEO says","https://finance.yahoo.com/video/nvidia-one-most-consequential-companies-130007390.html","1764940062926","1"
"2025-12-05T13:07:42+00:00","NVDA","(24/7 Wall St.)","China Threatens Nvidia With Its Own Company","https://finance.yahoo.com/m/67e1fef1-2cff-33bc-b2f7-b00a9a2dacdd/china-threatens-nvidia-with.html","1764940062926","1"
"2025-12-05T13:07:42+00:00","NVDA","(Investor's Business Daily)","Nvidia, Palantir AWOL, But Top Funds Go Bonkers For This AI Mobilizer","https://finance.yahoo.com/m/ffb9dfed-ce20-32e3-a610-4488a406b168/nvidia%2C-palantir-awol%2C-but.html","1764940062926","1"
"2025-12-05T18:06:23+00:00","NVDA","(Motley Fool)","What Marvell and Meta Platforms Stock Investors Should Know About Recent AI News","/news/246895/what-marvell-and-meta-platforms-stock-investors-should-know-about-recent-ai-news","1764957983126","1"
"2025-12-05T18:06:23+00:00","NVDA","(Barrons.com)","China's Nvidia Just Jumped 400% on Debut. How the AI Chip Stocks Compare.","https://www.barrons.com/articles/nvidia-china-stock-ipo-ai-chips-moore-threads-5468c2b2?mod=bar_FV","1764957983126","1"
