"dt_utc","ticker","source","title","url","time","diff"
"2025-12-03T16:03:00+00:00","NVDA","(Yahoo Finance)","Stock market today: Dow, S&P 500, Nasdaq rise as weak ADP jobs data reinforces growing Fed rate cut bets","https://finance.yahoo.com/news/live/stock-market-today-dow-sp-500-nasdaq-rise-as-weak-adp-jobs-data-reinforces-growing-fed-rate-cut-bets-210358240.html","1764850680854","1"
"2025-12-03T18:13:00+00:00","NVDA","(Zacks)","Buy the Spike in Marvell Technology Stock After Q3 Earnings?","/news/244993/buy-the-spike-in-marvell-technology-stock-after-q3-earnings","1764850680854","1"
"2025-12-03T08:45:00+00:00","NVDA","(24/7 Wall St.)","Nvidia (NASDAQ: NVDA) Stock Price Prediction for 2025: Where Will It Be in 1 Year (Dec 3)","https://finance.yahoo.com/m/fbc40b68-e691-3ac2-ac6e-c468b91245d1/nvidia-%28nasdaq%3A-nvda%29-stock.html","1764850680854","1"
"2025-12-03T12:57:00+00:00","NVDA","(Investor's Business Daily)","Stock Market Today: Indexes Rise On Rate-Cut Hopes After Surprise Jobs Data; Netflix Tumbles (Live Coverage)","https://finance.yahoo.com/m/ddfa19e7-aae0-39d6-8777-e46a18fcb72b/stock-market-today%3A-indexes.html","1764850680854","1"
"2025-12-03T18:09:00+00:00","NVDA","(Yahoo Finance Video)","Nvidia's CEO says this is one of the 'greatest things' Trump has done","https://finance.yahoo.com/video/nvidias-ceo-says-one-greatest-230950228.html","1764850680854","1"
"2025-12-03T08:03:00+00:00","NVDA","(Reuters Videos)","AI Weekly: Nvidia's OpenAI deal wait and mega chip plants","https://finance.yahoo.com/video/ai-weekly-nvidias-openai-deal-130340801.html","1764850680854","1"
"2025-12-04T12:18:00+00:00","NVDA","(GuruFocus.com)","Today's Market: Dow Rises, Nasdaq Climb Despite Microsoft Sparks Fresh AI Selloff","https://finance.yahoo.com/news/todays-market-dow-rises-nasdaq-181638012.html","1764850680854","1"
"2025-12-04T12:18:00+00:00","NVDA","(GuruFocus.com)","Intel Keeps Networking Unit After Strategic Review","https://finance.yahoo.com/news/intel-keeps-networking-unit-strategic-114024875.html","1764850680854","1"
"2025-12-03T11:10:00+00:00","NVDA","(Motley Fool)","Nvidia Just Delivered Amazing News for AI Stock Investors","/news/244511/nvidia-just-delivered-amazing-news-for-ai-stock-investors","1764850680854","1"
"2025-12-03T06:35:00+00:00","NVDA","(GuruFocus.com)","Amazon to Integrate Nvidia Technology Into Future AI Chips, Launches New High-Performance Servers","https://finance.yahoo.com/news/amazon-integrate-nvidia-technology-future-113502130.html","1764850680854","1"
"2025-12-03T14:30:00+00:00","NVDA","(Reuters)","Trump met with Nvidia CEO Jensen Huang about export controls, CBS News' reporter says","https://finance.yahoo.com/news/trump-met-nvidia-ceo-jensen-193019469.html","1764850680854","1"
"2025-12-03T14:37:00+00:00","NVDA","(Bloomberg)","Nvidia Scores Lobbying Win as Congress Rejects Chip Export Bill","https://finance.yahoo.com/news/nvidia-scores-lobbying-win-congress-175039787.html","1764850680854","1"
"2025-12-03T14:14:00+00:00","NVDA","(Transport Topics)","Nvidia's Lobbying Pays Off in AI Export Fight","https://www.ttnews.com/articles/nvidia-ai-lobbying-pays-off","1764850680854","1"
"2025-12-03T09:41:00+00:00","NVDA","(Investor's Business Daily)","Stock Market Today: Dow Edges Up On Jobs Data; Microsoft Sells Off On AI News (Live Coverage)","https://finance.yahoo.com/m/ddfa19e7-aae0-39d6-8777-e46a18fcb72b/stock-market-today%3A-dow-edges.html","1764850680854","1"
"2025-12-04T12:18:00+00:00","NVDA","(Motley Fool)","4 Trillion Reasons to Buy Nvidia Stock Right Now","/news/245261/4-trillion-reasons-to-buy-nvidia-stock-right-now","1764850680854","1"
"2025-12-03T20:37:00+00:00","NVDA","(TheStreet)","Bank of America resets Amazon stock forecast after key meeting","https://finance.yahoo.com/m/9c7028fd-8f3b-33bd-af83-57bd71a4f5b4/bank-of-america-resets-amazon.html","1764850680854","1"
"2025-12-03T15:37:00+00:00","NVDA","(Zacks)","Earnings Beat: Marvell Technology Acquires Celestial AI","/news/244907/earnings-beat-marvell-technology-acquires-celestial-ai","1764850680854","1"
"2025-12-03T12:22:00+00:00","NVDA","(Motley Fool)","Why Pure Storage Stock Took a Dirty Dive Today","/news/244643/why-pure-storage-stock-took-a-dirty-dive-today","1764850680854","1"
"2025-12-03T09:05:00+00:00","NVDA","(Zacks)","Intel Stock Surges on Apple Deal Buzz: Can INTC Sustain This Momentum?","/news/244312/intel-stock-surges-on-apple-deal-buzz-can-intc-sustain-this-momentum","1764850680854","1"
"2025-12-03T15:47:00+00:00","NVDA","(Coinspeaker)","NEAR Foundation Launches AI Cloud, Private Chat for Over 100M Users","https://finance.yahoo.com/m/2c9d0e46-5316-31b9-9c41-66876f431a37/near-foundation-launches-ai.html","1764850680854","1"
"2025-12-03T07:30:00+00:00","NVDA","(Motley Fool)","1 Artificial Intelligence Stock That Could Double in 2026","/news/244096/1-artificial-intelligence-stock-that-could-double-in-2026","1764850680854","1"
"2025-12-03T09:05:00+00:00","NVDA","(Investor's Business Daily)","Stock Market Today: Dow Rises On Surprise Jobs Data; Nvidia Extends Gains (Live Coverage)","https://finance.yahoo.com/m/ddfa19e7-aae0-39d6-8777-e46a18fcb72b/stock-market-today%3A-dow-rises.html","1764850680854","1"
"2025-12-03T13:42:00+00:00","NVDA","(Yahoo Finance)","Former Intel CEO: Big AI firms are funding themselves  and that's not real demand","https://finance.yahoo.com/news/former-intel-ceo-big-ai-firms-are-funding-themselves--and-thats-not-real-demand-184248523.html","1764850680854","1"
"2025-12-03T21:22:00+00:00","NVDA","(DigiTimes)","Tech Forum 2026: IC design vertical integration shapes AI power struggle among Nvidia, Arm, and Qualcomm","https://www.digitimes.com/news/a20251204PD208/2026-digitimes-nvidia-qualcomm-arm.html","1764850680854","1"
"2025-12-04T12:18:00+00:00","NVDA","(Motley Fool)","Prediction: The Artificial Intelligence (AI) Bubble Will Burst in 2026. Here's Why.","/news/245081/prediction-the-artificial-intelligence-ai-bubble-will-burst-in-2026-heres-why","1764850680854","1"
"2025-12-03T07:26:00+00:00","NVDA","(Barrons.com)","The AI Trade Has Powered Wall Street Through Bitcoin's Wobble. It Sets Up a December Rally.","https://www.barrons.com/articles/ai-stocks-nvidia-oracle-bitcoin-703566dd?mod=bar_FV","1764850680854","1"
"2025-12-03T14:20:00+00:00","NVDA","(Yahoo Finance)","Stock market today: Dow, S&P 500, Nasdaq rise as surprise ADP jobs decline reinforces Fed rate cut bets","https://finance.yahoo.com/news/live/stock-market-today-dow-sp-500-nasdaq-rise-as-surprise-adp-jobs-decline-reinforces-fed-rate-cut-bets-000151602.html","1764850680854","1"
"2025-12-03T08:56:00+00:00","NVDA","(Zacks)","Buy 3 Crypto-Centric Stocks as Bitcoin Shows Signs of Steady Rebound","/news/244306/buy-3-crypto-centric-stocks-as-bitcoin-shows-signs-of-steady-rebound","1764850680854","1"
"2025-12-03T17:35:00+00:00","NVDA","(Yahoo Finance Video)","Apple, Nvidia, Verizon, IBM, & more: 2025's stock pick standouts","https://finance.yahoo.com/video/apple-nvidia-verizon-ibm-more-223551837.html","1764850680854","1"
"2025-12-03T16:45:00+00:00","NVDA","(Yahoo Finance Video)","AI investing has entered a 'new phase': Strategist on tailwinds","https://finance.yahoo.com/video/ai-investing-entered-phase-strategist-214500763.html","1764850680854","1"
"2025-12-03T14:26:00+00:00","NVDA","(GuruFocus.com)","AWS Goes All-In on Enterprise AI","https://finance.yahoo.com/news/aws-goes-enterprise-ai-192647288.html","1764850680854","1"
"2025-12-03T10:01:00+00:00","NVDA","(Zacks)","The Zacks Analyst Blog Highlights NVIDIA and Palantir Technologies","/news/244475/the-zacks-analyst-blog-highlights-nvidia-and-palantir-technologies","1764850680854","1"
"2025-12-04T12:18:00+00:00","NVDA","(Motley Fool)","Is Alphabet Really a Threat to Nvidia's AI Chip Dominance?","/news/245105/is-alphabet-really-a-threat-to-nvidias-ai-chip-dominance","1764850680854","1"
"2025-12-03T12:35:00+00:00","NVDA","(MarketWatch)","This tech maven bashes nuclear stocks and shares the real way to play AI's energy boom","https://www.marketwatch.com/story/this-tech-maven-bashes-nuclear-stocks-and-shares-the-real-way-to-play-ais-energy-boom-59e89bda?mod=mw_FV","1764850680854","1"
"2025-12-04T12:18:00+00:00","NVDA","(Insider Monkey)","Jim Cramer Says ""Once again, I Say Own NVIDIA, Don't Trade It""","/news/245048/jim-cramer-says-once-again-i-say-own-nvidia-dont-trade-it","1764850680854","1"
"2025-12-04T12:18:00+00:00","NVDA","(GuruFocus.com)","Nvidia Servers Deliver Tenfold Performance Boost for Emerging AI Models","https://finance.yahoo.com/news/nvidia-servers-deliver-tenfold-performance-114010363.html","1764850680854","1"
"2025-12-03T05:11:00+00:00","NVDA","(Reuters)","Marvell shares jump as chipmaker bolsters AI ambitions with Celestial deal","https://finance.yahoo.com/news/marvell-shares-jump-chipmaker-bolsters-101147409.html","1764850680854","1"
"2025-12-03T09:13:00+00:00","NVDA","(Zacks)","Zacks Investment Ideas feature highlights: Robinhood Markets, Celestica and and Nvidia","/news/244329/zacks-investment-ideas-feature-highlights-robinhood-markets-celestica-and-and-nvidia","1764850680854","1"
"2025-12-04T12:18:00+00:00","NVDA","(99bitcoins)","Everything You Missed From Nvidia CEO Jensen Huangs Joe Rogan Experience: NVDA Price Prediction For December","https://finance.yahoo.com/m/b3673072-9d30-3d85-9cf4-d9b0c921cebb/everything-you-missed-from.html","1764850680854","1"
"2025-12-04T12:18:00+00:00","NVDA","(Bloomberg)","Alphabets AI Chips Are a Potential $900 Billion Secret Sauce","https://finance.yahoo.com/news/alphabet-ai-chips-potential-900-104818985.html","1764850680854","1"
"2025-12-03T18:26:00+00:00","NVDA","(Bloomberg)","Nvidias Huang Unsure Whether China Would Accept H200 Chips","https://finance.yahoo.com/news/nvidia-huang-unsure-whether-china-202857618.html","1764850680854","1"
"2025-12-03T15:53:00+00:00","NVDA","(Barrons.com)","Meet the New AI Winners: Alphabet, Tesla and Even Big Pharma and Biotech","https://www.barrons.com/articles/alphabet-new-ai-winners-stocks-6be424cf?mod=bar_FV","1764850680854","1"
"2025-12-03T12:48:00+00:00","NVDA","(Zacks)","Mag 7 Beats S&P 500 in Q3: Buy These 3 ETFs to Tap Their Strength","/news/244702/mag-7-beats-sp-500-in-q3-buy-these-3-etfs-to-tap-their-strength","1764850680854","1"
"2025-12-03T10:40:00+00:00","NVDA","(Barrons.com)","Nvidia Stock Drops. What Amazons New Chips Mean for the AI Leader.","https://finance.yahoo.com/m/c6dac8a8-b60a-3775-b97e-f28877cc8f01/nvidia-stock-drops.-what.html","1764850680854","1"
"2025-12-03T14:18:00+00:00","NVDA","(Barrons.com)","The 'Neocloud' Crash Might Be a Buying Opportunity. How CoreWeave Stacks Up.","https://www.barrons.com/articles/coreweave-stock-neocloud-nebius-iren-eda75536?mod=bar_FV","1764850680854","1"
"2025-12-04T12:18:00+00:00","NVDA","(Zacks)","Zacks Investment Ideas feature highlights: Alphabet, Meta Platforms, Nvidia, Microsoft, Cisco and MongoDB","/news/245117/zacks-investment-ideas-feature-highlights-alphabet-meta-platforms-nvidia-microsoft-cisco-and-mongodb","1764850680854","1"
"2025-12-03T12:41:00+00:00","NVDA","(Barrons.com)","Walmart Is About to Enter an Exclusive Club","https://finance.yahoo.com/m/a5f1597d-8980-31cf-ad7f-a9777167b19c/walmart-is-about-to-enter-an.html","1764850680854","1"
"2025-12-03T12:33:00+00:00","NVDA","(Reuters)","Nvidia servers speed up AI models from China's Moonshoot AI and others tenfold","https://finance.yahoo.com/news/nvidia-servers-speed-ai-models-173320148.html","1764850680854","1"
"2025-12-03T10:13:00+00:00","NVDA","(Bloomberg)","Marvell to Buy Celestial AI; Shares Jump on Bullish Remarks","https://finance.yahoo.com/news/marvell-buy-celestial-ai-shares-125844638.html","1764850680854","1"
"2025-12-04T12:18:00+00:00","NVDA","(Zacks)","Newmont and e.l.f. Beauty have been highlighted as Zacks Bull and Bear of the Day","/news/245115/newmont-and-elf-beauty-have-been-highlighted-as-zacks-bull-and-bear-of-the-day","1764850680854","1"
"2025-12-04T12:18:00+00:00","NVDA","(Zacks)","Zacks Investment Ideas feature highlights: Marvell Technology, Nvidia, Broadcom, Coherent and Lumentum","/news/245180/zacks-investment-ideas-feature-highlights-marvell-technology-nvidia-broadcom-coherent-and-lumentum","1764850680854","1"
"2025-12-03T16:00:00+00:00","NVDA","(CNBC TV)","Nvidia obviously currying favor to be able to sell chips in China, says Niles Investment's Dan Niles","https://www.youtube.com/watch?v=yG7-ZaSiLqM","1764850680854","1"
"2025-12-03T19:35:00+00:00","NVDA","(Motley Fool)","Is Palantir's Deal With Nvidia a Game Changer?","/news/245003/is-palantirs-deal-with-nvidia-a-game-changer","1764850680854","1"
"2025-12-03T17:37:00+00:00","NVDA","(InvestorPlace)","Nvidia's $2 Trillion Problem","https://investorplace.com/2025/12/nvidias-2-trillion-problem/","1764850680854","1"
"2025-12-03T15:19:00+00:00","NVDA","(CNBC TV)","Jensen Huang: State-by-state AI regulation would drag industry to a halt","https://www.youtube.com/watch?v=eEIL6Wsv-SE","1764850680854","1"
"2025-12-04T12:18:00+00:00","NVDA","(Reuters)","Palantir teams with Nvidia, CenterPoint Energy for software to speed up AI data center construction","https://finance.yahoo.com/news/palantir-teams-nvidia-centerpoint-energy-093136940.html","1764850680854","1"
"2025-12-03T05:08:00+00:00","NVDA","(GuruFocus.com)","Nvidia Stock Is Climbing -- Synopsys Deal and Global AI Partnerships Spark Rally","https://finance.yahoo.com/news/nvidia-nvda-shares-rise-amid-181543279.html","1764850680854","1"
"2025-12-03T07:30:00+00:00","NVDA","(Investor's Business Daily)","Tesla, Nvidia, Palantir On Wrong Side Of The Tracks. Keep Watching Them.","https://finance.yahoo.com/m/b5f0c7a2-f8e8-3f14-b715-d084fc263bbe/tesla%2C-nvidia%2C-palantir-on.html","1764850680854","1"
"2025-12-03T10:32:00+00:00","NVDA","(Yahoo Finance Video)","AI race's new contenders, ADP reports loss of 32K jobs in November","https://finance.yahoo.com/video/ai-races-contenders-adp-reports-153251652.html","1764850680854","1"
"2025-12-03T13:02:00+00:00","NVDA","(MarketWatch)","Gains for Tesla offset drop in other 'Magnificent Seven' stocks","https://www.marketwatch.com/livecoverage/stock-market-today-dow-s-p-500-and-nasdaq-set-to-edge-higher-after-six-gains-in-seven-for-s-p-500/card/gains-for-tesla-offset-drop-in-other-magnificent-seven-stocks-9DGVkhmLoQbhiuggfdga?mod=mw_FV","1764850680854","1"
"2025-12-03T23:39:00+00:00","NVDA","(Associated Press Finance)","Asian shares are mixed after Wall Street pulls near its all-time high","https://finance.yahoo.com/news/asian-shares-mixed-wall-street-043934512.html","1764850680854","1"
"2025-12-03T10:02:00+00:00","NVDA","(Yahoo Finance Video)","Market is shifting from AI winners to 'AI enablers': Strategist","https://finance.yahoo.com/video/market-shifting-ai-winners-ai-150239996.html","1764850680854","1"
"2025-12-03T17:37:00+00:00","NVDA","(Yahoo Finance)","Anthropic CEO: Some AI companies YOLOing, pulling the risk dial too far","https://finance.yahoo.com/news/anthropic-ceo-some-ai-companies-yoloing-pulling-the-risk-dial-too-far-223738240.html","1764850680854","1"
"2025-12-04T12:18:00+00:00","NVDA","(Reuters Videos)","Trump praises Nvidia's Huang after talks on chip export controls","https://finance.yahoo.com/video/trump-praises-nvidias-huang-talks-053737952.html","1764850680854","1"
"2025-12-03T09:30:00+00:00","NVDA","(Zacks)","Is Nvidia (NVDA) a Buy as Wall Street Analysts Look Optimistic?","/news/244355/is-nvidia-nvda-a-buy-as-wall-street-analysts-look-optimistic","1764850680854","1"
"2025-12-04T12:24:04+00:00","NVDA","(Motley Fool)","Why This AI Winner Might Be Just Getting Started","/news/245311/why-this-ai-winner-might-be-just-getting-started","1764851044656","1"
"2025-12-04T13:03:36+00:00","NVDA","(Barrons.com)","The 'Neocloud' Crash Might Be a Buying Opportunity. How CoreWeave Stacks Up.","https://www.barrons.com/articles/coreweave-stock-price-neocloud-crash-buy-nebius-iren-eda75536?mod=bar_FV","1764853416410","1"
"2025-12-04T13:05:38+00:00","NVDA","(Yahoo Finance Video)","Nvidia CEO breaks down the 'layers' of AI & how they work together","https://finance.yahoo.com/video/nvidia-ceo-breaks-down-layers-130042190.html","1764853538554","1"
"2025-12-04T13:05:38+00:00","NVDA","(Investor's Business Daily)","Nvidia, Palantir Snubbed, But Top Funds Get Googly-Eyed Over This AI Stock","https://www.investors.com/research/ibd-stock-analysis/nvidia-palantir-snubbed-but-top-funds-get-googly-eyed-over-this-ai-stock?mod=IBD_FV","1764853538554","1"
"2025-12-04T13:19:50+00:00","NVDA","(Barrons.com)","The 12 Best Stocks of 2025-and 3 That Could Be Set for a Fall","https://www.barrons.com/articles/sp-500-stocks-2025-palantir-nvidia-49327e53?mod=bar_FV","1764854390856","1"
"2025-12-04T13:20:51+00:00","NVDA","(Barrons.com)","Micron Stock Drops After Company Dumps Crucial Business","https://finance.yahoo.com/m/6ab10869-330c-3c92-8cae-00796be2e5e8/micron-stock-drops-after.html","1764854451304","1"
"2025-12-04T13:22:52+00:00","NVDA","(Yahoo Finance Video)","Meta faces EU probe, Palantir's software deal & Salesforce results","https://finance.yahoo.com/video/meta-faces-eu-probe-palantirs-131828479.html","1764854572304","1"
"2025-12-04T13:25:55+00:00","NVDA","(Motley Fool)","Could This AI Chipmaker Be the Market's Next Trillion-Dollar Contender?","/news/245405/could-this-ai-chipmaker-be-the-markets-next-trillion-dollar-contender","1764854755154","1"
"2025-12-04T13:27:57+00:00","NVDA","(Barrons.com)","Nvidia Stock Rises. CEO Jensen Huang Just Won This AI Chip Battle.","https://www.barrons.com/articles/nvidia-stock-price-jensen-huang-ai-chips-85b95052?mod=bar_FV","1764854877354","1"
"2025-12-04T13:36:04+00:00","NVDA","(GuruFocus.com)","Nvidia Stock in Focus -- U.S. Lawmakers Exclude GAIN AI Export Limits","https://finance.yahoo.com/news/nvidia-stock-focus-u-lawmakers-131157293.html","1764855364204","1"
"2025-12-04T13:37:04+00:00","NVDA","(Insider Monkey)","Here are NVIDIA Corporation's (NVDA) Growth Drivers","/news/245445/here-are-nvidia-corporations-nvda-growth-drivers","1764855424704","1"
"2025-12-04T13:52:15+00:00","NVDA","(Zacks)","Top Big Data Stocks Set to Accelerate the AI-Powered Future","/news/245460/top-big-data-stocks-set-to-accelerate-the-ai-powered-future","1764856335454","1"
"2025-12-04T13:57:19+00:00","NVDA","(GuruFocus.com)","Nvidia Gets a Win in Washington","https://finance.yahoo.com/news/nvidia-gets-win-washington-134219160.html","1764856639656","1"
"2025-12-04T14:18:34+00:00","NVDA","(Yahoo Finance Video)","Nvidia CEO on AI chips, rate cut outlook, Dollar General: 3 Things","https://finance.yahoo.com/video/nvidia-ceo-ai-chips-rate-141027349.html","1764857914454","1"
"2025-12-04T14:27:41+00:00","NVDA","(Yahoo Finance Video)","Nvidia's Jensen Huang discussed chip controls with Trump: Takeaways","https://finance.yahoo.com/video/nvidias-jensen-huang-discussed-chip-142109226.html","1764858461354","1"
"2025-12-04T14:31:43+00:00","NVDA","(Bloomberg)","Crypto Reels From a $200 Billion Crash as Casino Crowd Moves On","https://finance.yahoo.com/news/crypto-reels-200-billion-crash-134844787.html","1764858703404","1"
"2025-12-04T14:31:43+00:00","NVDA","(Investor's Business Daily)","Stock Market Today: Dow Rises On Surprise Jobless Claims; Snowflake Plunges On Earnings (Live Coverage)","https://finance.yahoo.com/m/e062ec1a-0486-3108-982a-87669cb930bf/stock-market-today%3A-dow-rises.html","1764858703404","1"
